start_date,end_date,pub_date,Polling,Publisher,Con,Lab,LD,SDP,Green,Referendum,method,UKIP,BNP,TIG/CUK,BXP,BXP/Reform
2017-01-13,2017-01-16,2017-01-19,Ipsos MORI,ES,43,31,11,NA,4,NA,Phone,6,NA,NA,NA,NA
2017-01-17,2017-01-18,2017-01-19,YouGov,TT,42,25,11,NA,3,NA,Internet,12,NA,NA,NA,NA
2017-01-20,2017-01-22,2017-01-23,ICM,Gu,42,26,10,NA,5,NA,Internet,13,NA,NA,NA,NA
2017-01-23,2017-01-24,2017-01-26,YouGov,TT,40,24,10,NA,4,NA,Internet,14,NA,NA,NA,NA
2017-01-30,2017-01-31,2017-01-03,YouGov,TT,40,26,11,NA,4,NA,Internet,12,NA,NA,NA,NA
2017-01-30,2017-01-03,2017-01-04,Opinium,Ob,37,30,8,NA,5,NA,Internet,14,NA,NA,NA,NA
2017-02-02,2017-02-03,2017-02-04,YouGov,PB,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-02-03,2017-02-05,2017-02-07,ICM,Gu,42,27,10,NA,4,NA,Internet,12,NA,NA,NA,NA
2017-02-03,2017-02-06,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-02-05,2017-02-06,2017-02-13,YouGov,TT,40,24,11,NA,4,NA,Internet,14,NA,NA,NA,NA
2017-02-08,2017-02-10,2017-02-11,ComRes,IoS/SM,41,26,11,NA,4,NA,Internet,11,NA,NA,NA,NA
2017-02-10,2017-02-14,2017-02-16,Ipsos MORI,ES,40,29,13,NA,4,NA,Phone,9,NA,NA,NA,NA
2017-02-12,2017-02-13,2017-02-17,YouGov,TT,40,24,11,NA,4,NA,Internet,15,NA,NA,NA,NA
2017-02-14,2017-02-16,2017-02-19,Opinium,Ob,40,27,8,NA,4,NA,Internet,14,NA,NA,NA,NA
2017-02-17,2017-02-19,2017-02-20,ICM,Gu,44,26,8,NA,4,NA,Internet,13,NA,NA,NA,NA
2017-02-21,2017-02-22,NA,YouGov,TT,41,25,11,NA,3,NA,Internet,13,NA,NA,NA,NA
2017-02-21,2017-02-24,NA,BMG,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-02-27,2017-02-28,2017-02-01,YouGov,TT,42,25,11,NA,4,NA,Internet,12,NA,NA,NA,NA
2017-03-01,2017-03-15,2017-03-27,GfK,NA,41,28,7,NA,6,NA,Internet,12,NA,NA,NA,NA
2017-03-03,2017-03-05,2017-03-07,ICM,Gu,44,28,8,NA,5,NA,Internet,11,NA,NA,NA,NA
2017-03-08,2017-03-09,2017-03-10,YouGov,TT,44,25,11,NA,3,NA,Internet,10,NA,NA,NA,NA
2017-03-10,2017-03-13,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-03-10,2017-03-14,2017-03-16,Ipsos MORI,ES,43,30,13,NA,4,NA,Phone,6,NA,NA,NA,NA
2017-03-13,2017-03-14,2017-03-15,YouGov,TT,44,27,10,NA,4,NA,Internet,9,NA,NA,NA,NA
2017-03-14,2017-03-17,2017-03-19,Opinium,Ob,41,28,8,NA,3,NA,Internet,13,NA,NA,NA,NA
2017-03-15,2017-03-17,2017-03-19,ComRes,IoS/SM,42,25,12,NA,4,NA,Internet,10,NA,NA,NA,NA
2017-03-17,2017-03-19,2017-03-20,ICM,Gu,45,26,9,NA,4,NA,Internet,10,NA,NA,NA,NA
2017-03-20,2017-03-21,2017-03-22,YouGov,TT,41,25,11,NA,3,NA,Internet,12,NA,NA,NA,NA
2017-03-21,2017-03-28,2017-03-10,Lord Ashcroft,NA,41,28,9,NA,NA,NA,Internet,10,NA,NA,NA,NA
2017-03-26,2017-03-27,2017-03-29,YouGov,TT,43,25,11,NA,3,NA,Internet,10,NA,NA,NA,NA
2017-03-27,2017-03-28,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-28,2017-03-29,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-28,2017-03-31,NA,BMG,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-03-31,2017-03-02,2017-03-03,ICM,Gu,43,25,11,NA,4,NA,Internet,11,NA,NA,NA,NA
2017-04-05,2017-04-06,2017-04-11,YouGov,TT,42,25,11,NA,3,NA,Internet,11,NA,NA,NA,NA
2017-04-11,2017-04-13,2017-04-15,Opinium,Ob,38,29,7,NA,5,NA,Internet,14,NA,NA,NA,NA
2017-04-11,2017-04-13,2017-04-15,ComRes,IoS/SM,46,25,11,NA,4,NA,Internet,9,NA,NA,NA,NA
2017-04-12,2017-04-13,2017-04-17,YouGov,TT,44,23,12,NA,4,NA,Internet,10,NA,NA,NA,NA
2017-04-14,2017-04-17,2017-04-18,ICM,Gu,44,26,10,NA,4,NA,Internet,11,NA,NA,NA,NA
2017-04-18,NA,2017-04-18,ICM,Gu,46,25,11,NA,4,NA,Internet,8,NA,NA,NA,NA
2017-04-18,2017-04-19,2017-04-20,YouGov,TT,48,24,12,NA,2,NA,Internet,7,NA,NA,NA,NA
2017-04-19,2017-04-20,2017-04-22,Opinium,Ob,45,26,11,NA,3,NA,Internet,9,NA,NA,NA,NA
2017-04-19,2017-04-20,2017-04-23,ComRes,IoS/SM,50,25,11,NA,3,NA,Internet,7,NA,NA,NA,NA
2017-04-19,2017-04-20,2017-04-23,ORB,STel,44,29,8,NA,NA,NA,Internet,10,NA,NA,NA,NA
2017-04-19,2017-04-20,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-19,2017-04-21,2017-04-23,ICM,ITV,48,26,10,NA,3,NA,Internet,8,NA,NA,NA,NA
2017-04-20,2017-04-21,2017-04-23,YouGov,ST,48,25,12,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-04-20,2017-04-24,2017-04-25,Kantar TNS,NA,46,24,11,NA,4,NA,Internet,8,NA,NA,NA,NA
2017-04-20,2017-04-24,2017-04-26,Panelbase,NA,49,27,10,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-04-20,2017-04-24,2017-04-25,ComRes,NA,48,29,11,NA,2,NA,Phone,3,NA,NA,NA,NA
2017-04-21,2017-04-22,2017-04-23,Survation,MoS,40,29,11,NA,2,NA,Internet,11,NA,NA,NA,NA
2017-04-01,NA,2017-04-23,Norstat,S Express,42,26,10,NA,6,NA,NA,8,NA,NA,NA,NA
2017-04-21,2017-04-24,2017-04-24,ICM,Gu,48,27,10,NA,3,NA,Internet,7,NA,NA,NA,NA
2017-04-21,2017-04-24,NA,BMG,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-04-21,2017-04-25,2017-04-26,Ipsos MORI,ES,49,26,13,NA,1,NA,Phone,4,NA,NA,NA,NA
2017-04-25,2017-04-26,2017-04-27,YouGov,TT,45,29,10,NA,3,NA,Internet,7,NA,NA,NA,NA
2017-04-25,2017-04-28,2017-04-29,Opinium,Ob,47,30,8,NA,3,NA,Internet,7,NA,NA,NA,NA
2017-04-26,2017-04-27,2017-04-30,ORB,STel,42,31,10,NA,NA,NA,Internet,8,NA,NA,NA,NA
2017-04-27,2017-04-28,2017-04-30,YouGov,ST,44,31,11,NA,2,NA,Internet,6,NA,NA,NA,NA
2017-04-26,2017-04-28,2017-04-30,ICM,Sun on Sunday,47,28,9,NA,4,NA,Internet,8,NA,NA,NA,NA
2017-04-27,2017-04-01,2017-04-13,Lord Ashcroft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-27,2017-04-02,2017-04-03,Kantar TNS,NA,48,24,11,NA,4,NA,Internet,7,NA,NA,NA,NA
2017-04-28,2017-04-01,2017-04-08,Qriously,NA,44,29,9,NA,4,NA,Mobile,8,NA,NA,NA,NA
2017-04-28,2017-04-02,2017-04-02,ICM,Gu,47,28,8,NA,4,NA,Internet,8,NA,NA,NA,NA
2017-04-28,2017-04-02,2017-04-03,Panelbase,NA,47,30,10,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-02,2017-05-03,2017-05-04,YouGov,TT,48,29,10,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-02,2017-05-03,2017-05-06,Opinium,Ob,46,30,9,NA,2,NA,Internet,7,NA,NA,NA,NA
2017-05-03,2017-05-04,2017-05-07,ORB,STel,46,31,9,NA,NA,NA,Internet,8,NA,NA,NA,NA
2017-05-03,2017-05-05,2017-05-07,ICM,Sun on Sunday,46,28,10,NA,4,NA,Internet,8,NA,NA,NA,NA
2017-05-03,2017-05-14,2017-05-17,GfK,18,48,28,7,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-05-04,2017-05-05,2017-05-07,YouGov,ST,47,28,11,NA,2,NA,Internet,6,NA,NA,NA,NA
2017-05-04,2017-05-08,2017-05-10,Kantar TNS,NA,44,28,11,NA,5,NA,Internet,8,NA,NA,NA,NA
2017-05-05,2017-05-06,2017-05-09,Survation,GMB,47,30,7,NA,3,NA,Phone,5,NA,NA,NA,NA
2017-05-05,2017-05-07,2017-05-08,ICM,Gu,49,27,9,NA,3,NA,Internet,6,NA,NA,NA,NA
2017-05-05,2017-05-09,2017-05-10,Panelbase,NA,48,31,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-09,2017-05-10,2017-05-11,YouGov,TT,46,30,11,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-09,2017-05-12,2017-05-14,Opinium,Ob,47,32,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-10,2017-05-11,2017-05-14,ORB,STel,46,32,8,NA,NA,NA,Internet,6,NA,NA,NA,NA
2017-05-10,2017-05-12,2017-05-14,ComRes,IoS/SM,48,30,10,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-05-11,2017-05-12,2017-05-14,YouGov,ST,49,31,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-05-11,2017-05-15,2017-05-18,Kantar TNS,NA,47,29,8,NA,4,NA,Internet,6,NA,NA,NA,NA
2017-05-12,2017-05-13,2017-05-15,Survation,GMB,48,30,8,NA,2,NA,Phone,4,NA,NA,NA,NA
2017-05-12,2017-05-14,2017-05-15,ICM,Gu,48,28,10,NA,3,NA,Internet,6,NA,NA,NA,NA
2017-05-12,2017-05-15,2017-05-18,Panelbase,NA,47,33,7,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-05-16,2017-05-17,2017-05-18,YouGov,TT,45,32,8,NA,2,NA,Internet,6,NA,NA,NA,NA
2017-05-15,2017-05-17,2017-05-18,Ipsos MORI,ES,49,34,7,NA,3,NA,Phone,2,NA,NA,NA,NA
2017-05-16,2017-05-17,2017-05-20,Opinium,Ob,46,33,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-17,2017-05-18,2017-05-20,ORB,STel,46,34,7,NA,NA,NA,Internet,7,NA,NA,NA,NA
2017-05-18,2017-05-19,2017-05-21,YouGov,ST,44,35,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-05-18,2017-05-22,2017-05-26,Kantar TNS,NA,42,34,9,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-05-19,2017-05-20,2017-05-21,Survation,MoS,46,34,8,NA,1,NA,Internet,3,NA,NA,NA,NA
2017-05-19,2017-05-20,2017-05-22,Survation,GMB,43,34,8,NA,2,NA,Phone,4,NA,NA,NA,NA
2017-05-19,2017-05-21,2017-05-22,ICM,Gu,47,33,9,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-19,2017-05-22,NA,BMG,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-05-19,2017-05-23,2017-05-31,Panelbase,NA,48,33,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-22,2017-05-23,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-23,2017-05-24,2017-05-27,Opinium,Ob,45,35,7,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-24,2017-05-25,2017-05-26,YouGov,TT,43,38,10,NA,1,NA,Internet,4,NA,NA,NA,NA
2017-05-24,2017-05-25,2017-05-26,SurveyMonkey,Sun,44,36,6,NA,1,NA,Internet,5,NA,NA,NA,NA
2017-05-24,2017-05-25,2017-05-27,ORB,STel,44,38,7,NA,NA,NA,Internet,5,NA,NA,NA,NA
2017-05-24,2017-05-26,2017-05-27,ICM,Sun on Sunday,46,32,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-24,2017-05-26,2017-05-27,ComRes,IoS/SM,46,34,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-24,2017-05-30,2017-05-31,YouGov,NA,41,38,9,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-25,2017-05-26,2017-05-27,YouGov,ST,43,36,9,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-25,2017-05-30,2017-05-31,Kantar TNS,NA,43,33,11,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-05-25,2017-05-31,2017-05-01,YouGov,NA,42,38,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-05-26,2017-05-27,2017-05-30,Survation,GMB,43,37,8,NA,1,NA,Phone,4,NA,NA,NA,NA
2017-05-26,2017-05-29,2017-05-30,ICM,Gu,45,33,8,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-05-26,2017-05-29,2017-05-31,Qriously,NA,43,38,6,NA,2,NA,Mobile,5,NA,NA,NA,NA
2017-05-26,2017-05-01,2017-05-01,Panelbase,NA,44,36,7,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-26,2017-05-01,2017-05-02,YouGov,NA,42,38,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-05-27,2017-05-02,2017-05-03,YouGov,NA,42,38,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-05-29,2017-05-30,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-05-29,2017-05-04,2017-05-05,YouGov,NA,42,38,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-05-30,2017-05-31,2017-05-01,YouGov,TT,42,39,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-30,2017-05-31,2017-05-04,Opinium,Ob,43,37,6,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-05-30,2017-05-01,2017-05-02,Ipsos MORI,ES,45,40,7,NA,2,NA,Phone,2,NA,NA,NA,NA
2017-05-30,2017-05-05,NA,SurveyMonkey,Sun,43,38,6,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-30,2017-05-05,2017-05-06,YouGov,NA,42,38,9,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-05-31,2017-05-01,2017-05-04,ORB,STel,45,36,8,NA,NA,NA,Internet,4,NA,NA,NA,NA
2017-05-31,2017-05-01,2017-05-04,Norstat,S Express,39,35,8,NA,3,NA,NA,6,NA,NA,NA,NA
2017-05-31,2017-05-02,2017-05-04,ComRes,Ios/SM,47,35,8,NA,1,NA,Internet,4,NA,NA,NA,NA
2017-05-31,2017-05-02,2017-05-04,ICM,Sun on Sunday,45,34,9,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-05-31,2017-05-06,NA,YouGov,NA,42,38,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-06-01,2017-06-02,2017-06-04,YouGov,ST,42,38,9,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-06-01,2017-06-07,2017-06-07,Kantar TNS,NA,43,38,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-06-02,2017-06-03,2017-06-06,Survation,GMB,42,40,6,NA,NA,NA,Phone,3,NA,NA,NA,NA
2017-06-02,2017-06-04,2017-06-05,ICM,Gu,45,34,8,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-06-02,2017-06-05,NA,BMG,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-02,2017-06-07,2017-06-07,Panelbase,NA,44,36,7,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-06-03,NA,2017-06-04,Survation,MoS,40,39,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2017-06-04,2017-06-06,2017-06-06,Opinium,NA,43,36,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-06-04,2017-06-06,2017-06-07,SurveyMonkey,Sun,42,38,6,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-06-04,2017-06-07,2017-06-07,Qriously,NA,39,41,8,NA,1,NA,Mobile,4,NA,NA,NA,NA
2017-06-05,2017-06-07,2017-06-07,ComRes,Ind,44,34,9,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-06-05,2017-06-07,2017-06-07,YouGov,TT,42,35,10,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-06-06,2017-06-07,2017-06-07,ICM,Gu,46,34,7,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-06-06,2017-06-07,2017-06-08,BMG,The Herald,46,33,8,NA,3,NA,Phone and internet,5,NA,NA,NA,NA
2017-06-06,2017-06-07,2017-06-07,Survation,NA,41,40,8,NA,2,NA,Phone,2,NA,NA,NA,NA
2017-06-06,2017-06-07,2017-06-08,Ipsos MORI,ES,44,36,7,NA,2,NA,Phone,4,NA,NA,NA,NA
2017-06-07,2017-06-08,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-09,2017-06-10,2017-06-11,YouGov,ST,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-10,NA,2017-06-11,Survation,MoS,39,45,7,NA,NA,NA,Internet,3,NA,NA,NA,NA
2017-06-11,2017-06-12,2017-06-15,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-15,2017-06-16,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-16,2017-06-17,2017-06-19,Survation,GMB,41,44,6,NA,1,NA,Phone,2,NA,NA,NA,NA
2017-06-16,2017-06-21,2017-06-25,Panelbase,ST,41,46,6,NA,1,NA,Internet,2,NA,NA,NA,NA
2017-06-21,2017-06-22,2017-06-23,YouGov,TT,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-25,2017-06-26,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-06-27,2017-06-29,2017-06-02,Opinium,Ob,39,45,5,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-06-28,2017-06-30,2017-06-02,Survation,MoS,41,40,7,NA,2,NA,Phone,2,NA,NA,NA,NA
2017-06-28,2017-06-30,2017-06-04,Survation,Daily Record,NA,NA,NA,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2017-06-30,2017-06-03,2017-06-04,ICM,Gu,41,43,7,NA,3,NA,Internet,3,NA,NA,NA,NA
2017-07-05,2017-07-06,2017-07-07,YouGov,TT,38,46,6,NA,1,NA,Internet,4,NA,NA,NA,NA
2017-07-10,2017-07-11,2017-07-17,YouGov,TT,40,45,7,NA,1,NA,Internet,2,NA,NA,NA,NA
2017-07-11,2017-07-14,2017-07-16,Opinium,Ob,41,43,5,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-07-11,2017-07-14,NA,BMG,Ind,38,41,9,NA,3,NA,Internet,6,NA,NA,NA,NA
2017-07-14,2017-07-15,2017-07-16,Survation,MoS,39,41,8,NA,1,NA,Internet,6,NA,NA,NA,NA
2017-07-14,2017-07-16,2017-07-18,ICM,Gu,42,43,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-07-14,2017-07-18,2017-07-20,Ipsos MORI,ES,41,42,9,NA,2,NA,Phone,3,NA,NA,NA,NA
2017-07-18,2017-07-19,NA,YouGov,TT,41,43,6,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-07-27,2017-07-31,NA,Kantar TNS,NA,36,36,6,NA,3,NA,Internet,10,NA,NA,NA,NA
2017-07-31,2017-07-01,2017-07-03,YouGov,TT,41,44,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-08-07,2017-08-11,2017-08-13,BMG,IoS,42,39,7,NA,3,NA,Internet,6,NA,NA,NA,NA
2017-08-15,2017-08-16,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-08-15,2017-08-18,2017-08-20,Opinium,Ob,40,43,6,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-08-21,2017-08-22,2017-08-29,YouGov,TT,41,42,8,NA,1,NA,Internet,4,NA,NA,NA,NA
2017-08-25,2017-08-28,2017-08-29,ICM,Gu,42,42,7,NA,3,NA,Internet,3,NA,NA,NA,NA
2017-08-25,2017-08-29,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-08-30,2017-08-31,2017-08-04,YouGov,TT,41,42,6,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-08-31,2017-08-01,2017-08-03,Survation,MoS,38,43,7,NA,NA,NA,Internet,4,NA,NA,NA,NA
2017-09-04,2017-09-05,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-09-08,2017-09-10,2017-09-12,ICM,Gu,42,42,7,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-09-11,2017-09-12,NA,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-09-12,2017-09-13,2017-09-15,YouGov,NA,41,42,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-09-12,2017-09-15,2017-09-17,Opinium,Ob,41,41,5,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-09-12,2017-09-15,2017-09-20,BMG,Ind,39,38,8,NA,4,NA,Internet,6,NA,NA,NA,NA
2017-09-15,2017-09-18,2017-09-21,Ipsos MORI,ES,40,44,9,NA,1,NA,Phone,2,NA,NA,NA,NA
2017-09-15,2017-09-20,2017-09-26,Survation,LabourList,40,41,7,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-09-19,2017-09-22,2017-09-24,Opinium,Ob,42,40,6,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-09-22,NA,2017-09-24,Survation,MoS,38,42,8,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-09-22,2017-09-24,2017-09-25,ICM,Gu,40,42,8,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-09-22,2017-09-24,2017-09-27,YouGov,TT,39,43,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-09-26,2017-09-29,2017-09-08,BMG,Ind,37,42,10,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-10-04,2017-10-05,2017-10-06,YouGov,TT,40,42,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-10-04,2017-10-05,2017-10-18,Survation,NA,38,44,7,NA,1,NA,Internet,4,NA,NA,NA,NA
2017-10-04,2017-10-06,2017-10-08,Opinium,Ob,40,42,5,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-10-06,2017-10-08,2017-10-09,ICM,Gu,41,41,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-10-10,2017-10-11,2017-10-13,YouGov,TT,39,42,8,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-10-16,2017-10-20,NA,BMG,Ind,37,43,8,NA,4,NA,Internet,4,NA,NA,NA,NA
2017-10-18,2017-10-19,2017-10-20,YouGov,TT,40,42,8,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-10-20,2017-10-23,2017-10-24,ICM,Gu,42,42,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-10-23,2017-10-24,2017-10-27,YouGov,TT,41,43,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-10-27,2017-10-01,2017-10-03,Ipsos MORI,ES,38,40,9,NA,3,NA,Phone,4,NA,NA,NA,NA
2017-11-07,2017-11-08,2017-11-10,YouGov,TT,40,43,6,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-11-07,2017-11-09,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-11-09,2017-11-10,2017-11-14,YouGov,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-11-10,2017-11-12,2017-11-15,ICM,Gu,41,41,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-11-14,2017-11-16,2017-11-19,Opinium,Ob,40,42,6,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-11-14,2017-11-17,NA,BMG,Ind,40,41,8,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-11-14,2017-11-20,2017-11-21,Kantar TNS,NA,42,38,9,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-11-16,2017-11-17,NA,YouGov,Handelsblatt,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-11-19,2017-11-20,2017-11-24,YouGov,TT,40,43,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-11-22,2017-11-23,NA,YouGov,TT,39,41,7,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-11-24,2017-11-26,2017-11-28,ICM,Gu,41,41,7,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-11-24,2017-11-28,2017-11-01,Ipsos MORI,ES,37,39,9,NA,4,NA,Phone,4,NA,NA,NA,NA
2017-11-29,2017-11-01,2017-11-03,ICM,SoS,40,41,8,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-11-30,2017-11-01,2017-11-03,Survation,MoS,37,45,6,NA,1,NA,Internet,4,NA,NA,NA,NA
2017-12-04,2017-12-05,2017-12-08,YouGov,TT,40,41,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2017-12-05,2017-12-08,2017-12-13,BMG,Ind,37,40,9,NA,3,NA,Internet,5,NA,NA,NA,NA
2017-12-08,2017-12-10,2017-12-12,ICM,Gu,42,40,8,NA,2,NA,Internet,5,NA,NA,NA,NA
2017-12-08,2017-12-13,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2017-12-10,2017-12-11,2017-12-12,YouGov,TT,42,41,7,NA,2,NA,Internet,4,NA,NA,NA,NA
2017-12-12,2017-12-14,2017-12-17,Opinium,Ob,39,41,7,NA,2,NA,Internet,6,NA,NA,NA,NA
2017-12-12,2017-12-14,2017-12-17,ICM,SoS,41,42,7,NA,3,NA,Internet,4,NA,NA,NA,NA
2017-12-19,2017-12-20,2017-12-01,YouGov,TT,40,42,7,NA,1,NA,Internet,4,NA,NA,NA,NA
2018-01-07,2018-01-08,2018-01-11,YouGov,TT,40,41,9,NA,2,NA,Internet,3,NA,NA,NA,NA
2018-01-09,2018-01-12,NA,BMG,Ind,40,41,8,NA,2,NA,Internet,4,NA,NA,NA,NA
2018-01-10,2018-01-19,2018-01-26,ICM,NA,41,41,7,NA,3,NA,Internet,4,NA,NA,NA,NA
2018-01-11,2018-01-12,2018-01-14,Opinium,Ob,40,40,6,NA,3,NA,Internet,5,NA,NA,NA,NA
2018-01-12,2018-01-14,2018-01-16,ICM,Gu,40,41,7,NA,3,NA,Internet,4,NA,NA,NA,NA
2018-01-16,2018-01-17,2018-01-20,YouGov,TT,41,42,7,NA,2,NA,Internet,3,NA,NA,NA,NA
2018-01-16,2018-01-19,NA,Sky,NA,NA,NA,NA,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2018-01-19,2018-01-23,2018-01-26,Ipsos MORI,ES,39,42,9,NA,2,NA,Phone,3,NA,NA,NA,NA
2018-01-26,2018-01-29,2018-01-05,Survation,NA,40,43,8,NA,1,NA,Internet,3,NA,NA,NA,NA
